------------------------------
test was performed using the following parameters: --mps=400 --burst=1 --reply-every=1 --msg-size=64 --time=10
------------------------------
sockperf: [Total Run] RunTime=10.100 sec; SentMessages=4040; ReceivedMessages=4040
sockperf: ========= Printing statistics for Server No: 0
sockperf: [Valid Duration] RunTime=9.993 sec; SentMessages=3998; ReceivedMessages=3998
sockperf: [2;35m====> avg-lat=  1.403 (std-dev=0.677)[0m
sockperf: # dropped messages = 0; # duplicated messages = 0; # out-of-order messages = 0
sockperf: [2;35mTotal 3998 observations[0m; each percentile contains 39.98 observations
sockperf: ---> <MAX> observation =   42.337
sockperf: ---> percentile  99.99 =   42.337
sockperf: ---> percentile  99.90 =    2.820
sockperf: ---> percentile  99.50 =    2.303
sockperf: ---> percentile  99.00 =    2.179
sockperf: ---> percentile  95.00 =    1.813
sockperf: ---> percentile  90.00 =    1.578
sockperf: ---> percentile  75.00 =    1.411
sockperf: ---> percentile  50.00 =    1.335
sockperf: ---> percentile  25.00 =    1.288
sockperf: ---> <MIN> observation =    1.188
------------------------------
txTime, rxTime
4.658516111, 4.658520120
4.661016111, 4.661018900
4.663516106, 4.663518878
4.666016108, 4.666018890
4.668516108, 4.668518607
4.671016109, 4.671018768
4.673516110, 4.673518782
4.676016109, 4.676018818
4.678516109, 4.678518759
4.681016104, 4.681018882
4.683516109, 4.683519044
4.686016105, 4.686018815
4.688516107, 4.688519492
4.691016108, 4.691018840
4.693516105, 4.693518794
4.696016107, 4.696018706
4.698516105, 4.698518885
4.701016112, 4.701020200
4.703516106, 4.703519237
4.706016109, 4.706018931
4.708516111, 4.708518559
4.711016108, 4.711018885
4.713516109, 4.713518639
4.716016103, 4.716018709
4.718516110, 4.718519984
4.721016106, 4.721019143
4.723516108, 4.723518953
4.726016110, 4.726018756
4.728516105, 4.728518567
4.731016107, 4.731018667
4.733516107, 4.733518646
4.736016107, 4.736018640
4.738516103, 4.738518699
4.741016112, 4.741018575
4.743516107, 4.743518816
4.746016107, 4.746018688
4.748516110, 4.748518595
4.751016106, 4.751018992
4.753516111, 4.753518618
4.756016105, 4.756018595
4.758516112, 4.758518581
4.761016110, 4.761018778
4.763516104, 4.763518993
4.766016108, 4.766018867
4.768516104, 4.768518577
4.771016109, 4.771018604
4.773516106, 4.773518718
4.776016111, 4.776018657
4.778516108, 4.778518792
4.781016108, 4.781019388
4.783516112, 4.783520036
4.786016104, 4.786018831
4.788516111, 4.788518765
4.791016105, 4.791018870
4.793516109, 4.793518694
4.796016110, 4.796018783
4.798516108, 4.798518942
4.801016109, 4.801019383
4.803516106, 4.803518973
4.806016109, 4.806018795
4.808516103, 4.808518732
4.811016112, 4.811018627
4.813516107, 4.813518596
4.816016105, 4.816018663
4.818516110, 4.818518851
4.821016103, 4.821020032
4.823516107, 4.823519288
4.826016105, 4.826018798
4.828516109, 4.828518627
4.831016111, 4.831018789
4.833516108, 4.833518652
4.836016110, 4.836018719
4.838516103, 4.838518553
4.841016111, 4.841018881
4.843516105, 4.843518944
4.846016107, 4.846019079
4.848516107, 4.848518655
4.851016105, 4.851018640
4.853516112, 4.853518779
4.856016107, 4.856018823
4.858516113, 4.858518579
4.861016104, 4.861018753
4.863516107, 4.863520779
4.866016110, 4.866018853
4.868516105, 4.868518730
4.871016111, 4.871018584
4.873516105, 4.873518843
4.876016107, 4.876018652
4.878516103, 4.878519718
4.881016111, 4.881019348
4.883516109, 4.883518973
4.886016106, 4.886018947
4.888516107, 4.888518746
4.891016107, 4.891018719
4.893516110, 4.893518595
4.896016112, 4.896018974
4.898516108, 4.898518843
4.901016108, 4.901018578
4.903516103, 4.903518761
4.906016112, 4.906018662
4.908516107, 4.908518642
4.911016109, 4.911018620
4.913516111, 4.913518599
4.916016111, 4.916018681
4.918516111, 4.918518768
4.921016107, 4.921018583
4.923516108, 4.923518759
4.926016106, 4.926018784
4.928516107, 4.928518810
4.931016110, 4.931018601
4.933516111, 4.933518546
4.936016107, 4.936018623
4.938516104, 4.938518776
4.941016108, 4.941020418
4.943516105, 4.943519724
4.946016108, 4.946018881
4.948516112, 4.948518774
4.951016107, 4.951018600
4.953516108, 4.953518682
4.956016104, 4.956018754
4.958516107, 4.958518840
4.961016108, 4.961019225
4.963516112, 4.963518971
4.966016104, 4.966018889
4.968516106, 4.968518881
4.971016109, 4.971018707
4.973516108, 4.973518754
4.976016107, 4.976018760
4.978516107, 4.978518714
4.981016111, 4.981018712
4.983516111, 4.983520464
4.986016108, 4.986018826
4.988516110, 4.988518867
4.991016104, 4.991018751
4.993516112, 4.993518609
4.996016108, 4.996018772
4.998516107, 4.998518707
5.001016103, 5.001018606
5.003516107, 5.003518708
5.006016111, 5.006018838
5.008516105, 5.008518864
5.011016110, 5.011018777
5.013516105, 5.013518830
5.016016110, 5.016018810
5.018516109, 5.018518713
5.021016106, 5.021018745
5.023516109, 5.023519139
5.026016105, 5.026020287
5.028516111, 5.028518819
5.031016106, 5.031018584
5.033516111, 5.033518710
5.036016107, 5.036018685
5.038516106, 5.038519918
5.041016112, 5.041019687
5.043516104, 5.043518785
5.046016109, 5.046018836
5.048516108, 5.048518721
5.051016111, 5.051018599
5.053516111, 5.053518613
5.056016106, 5.056018563
5.058516110, 5.058519134
5.061016105, 5.061018853
5.063516112, 5.063518800
5.066016105, 5.066018801
5.068516107, 5.068518886
5.071016109, 5.071018706
5.073516107, 5.073518709
5.076016110, 5.076018702
5.078516107, 5.078518798
5.081016111, 5.081018705
5.083516112, 5.083518784
5.086016111, 5.086019166
5.088516109, 5.088519203
5.091016107, 5.091018785
5.093516109, 5.093518857
5.096016103, 5.096018703
5.098516109, 5.098518765
5.101016104, 5.101019160
5.103516107, 5.103519631
5.106016107, 5.106018694
5.108516105, 5.108518978
5.111016108, 5.111018800
5.113516106, 5.113518648
5.116016110, 5.116018619
5.118516111, 5.118518827
5.121016111, 5.121019223
5.123516111, 5.123518897
5.126016106, 5.126018909
5.128516108, 5.128518884
5.131016108, 5.131018881
5.133516110, 5.133518899
5.136016104, 5.136019013
5.138516110, 5.138518894
5.141016107, 5.141018722
5.143516103, 5.143519083
5.146016109, 5.146020493
5.148516105, 5.148519012
5.151016108, 5.151018766
5.153516105, 5.153518749
5.156016109, 5.156018793
5.158516111, 5.158518866
5.161016107, 5.161018702
5.163516111, 5.163518904
5.166016107, 5.166019061
5.168516112, 5.168519008
5.171016103, 5.171018867
5.173516110, 5.173518759
5.176016111, 5.176019110
5.178516106, 5.178518936
5.181016110, 5.181018706
5.183516108, 5.183519222
5.186016109, 5.186018969
5.188516112, 5.188520550
5.191016111, 5.191018733
5.193516112, 5.193518918
5.196016104, 5.196018802
5.198516108, 5.198519792
5.201016105, 5.201019634
5.203516112, 5.203518966
5.206016110, 5.206018768
5.208516110, 5.208518757
5.211016112, 5.211018813
5.213516104, 5.213518704
5.216016108, 5.216018610
5.218516105, 5.218518971
5.221016109, 5.221018680
5.223516105, 5.223518867
5.226016112, 5.226018813
5.228516110, 5.228520854
5.231016103, 5.231018719
5.233516111, 5.233518643
5.236016106, 5.236018737
5.238516107, 5.238518781
5.241016111, 5.241018893
5.243516107, 5.243518754
5.246016110, 5.246018920
5.248516108, 5.248518875
5.251016110, 5.251018796
5.253516104, 5.253518626
5.256016109, 5.256018619
5.258516104, 5.258518630
5.261016111, 5.261019248
5.263516110, 5.263519874
5.266016104, 5.266018699
5.268516110, 5.268519103
5.271016104, 5.271018724
5.273516110, 5.273518611
5.276016104, 5.276018648
5.278516109, 5.278518668
5.281016111, 5.281019047
5.283516103, 5.283518799
5.286016107, 5.286018987
5.288516104, 5.288519036
5.291016111, 5.291018986
5.293516111, 5.293518953
5.296016109, 5.296018691
5.298516110, 5.298518738
5.301016106, 5.301018795
5.303516107, 5.303518799
5.306016105, 5.306018631
5.308516111, 5.308520455
5.311016108, 5.311018768
5.313516106, 5.313519133
5.316016108, 5.316018967
5.318516103, 5.318518914
5.321016108, 5.321018859
5.323516105, 5.323518909
5.326016107, 5.326018825
5.328516111, 5.328518901
5.331016108, 5.331019092
5.333516111, 5.333518803
5.336016104, 5.336019147
5.338516107, 5.338518856
5.341016107, 5.341018679
5.343516111, 5.343519256
5.346016111, 5.346018821
5.348516104, 5.348518722
5.351016109, 5.351020228
5.353516106, 5.353519100
5.356016109, 5.356018689
5.358516107, 5.358519181
5.361016112, 5.361019535
5.363516107, 5.363518779
5.366016106, 5.366018672
5.368516111, 5.368518748
5.371016105, 5.371018622
5.373516110, 5.373518637
5.376016102, 5.376018585
5.378516112, 5.378518802
5.381016111, 5.381018605
5.383516106, 5.383519076
5.386016111, 5.386018694
5.388516108, 5.388518665
5.391016107, 5.391018635
5.393516107, 5.393518581
5.396016111, 5.396018596
5.398516108, 5.398518693
5.401016106, 5.401018635
5.403516112, 5.403519233
5.406016103, 5.406018814
5.408516109, 5.408518758
5.411016105, 5.411018631
5.413516111, 5.413518589
5.416016107, 5.416018592
5.418516108, 5.418518793
5.421016108, 5.421019094
5.423516105, 5.423519724
5.426016110, 5.426019088
5.428516106, 5.428518793
5.431016111, 5.431018602
5.433516111, 5.433518519
5.436016108, 5.436018614
5.438516109, 5.438518774
5.441016103, 5.441019324
5.443516107, 5.443519150
5.446016104, 5.446018856
5.448516109, 5.448518750
5.451016107, 5.451018673
5.453516108, 5.453518634
5.456016112, 5.456018607
5.458516105, 5.458518751
5.461016108, 5.461018754
5.463516103, 5.463518884
5.466016107, 5.466019055
5.468516112, 5.468518769
5.471016105, 5.471019893
5.473516109, 5.473518950
5.476016105, 5.476018699
5.478516110, 5.478519073
5.481016103, 5.481018675
5.483516107, 5.483518843
5.486016111, 5.486018828
5.488516103, 5.488518779
5.491016111, 5.491018622
5.493516103, 5.493518564
5.496016108, 5.496018730
5.498516112, 5.498518814
5.501016108, 5.501018835
5.503516110, 5.503519093
5.506016105, 5.506018799
5.508516107, 5.508518813
5.511016108, 5.511019010
5.513516112, 5.513520186
5.516016105, 5.516018650
5.518516107, 5.518519276
5.521016110, 5.521019337
5.523516107, 5.523518946
5.526016108, 5.526018969
5.528516103, 5.528518764
5.531016108, 5.531018750
5.533516103, 5.533518765
5.536016110, 5.536018580
5.538516111, 5.538519103
5.541016106, 5.541018609
5.543516111, 5.543518886
5.546016106, 5.546018666
5.548516110, 5.548518691
5.551016111, 5.551018750
5.553516111, 5.553518565
5.556016110, 5.556018692
5.558516107, 5.558518857
5.561016109, 5.561018702
5.563516104, 5.563518646
5.566016109, 5.566018820
5.568516104, 5.568518747
5.571016107, 5.571018564
5.573516109, 5.573518624
5.576016104, 5.576018757
5.578516109, 5.578518882
5.581016107, 5.581019448
5.583516107, 5.583520121
5.586016111, 5.586019184
5.588516110, 5.588518910
5.591016110, 5.591018773
5.593516108, 5.593518676
5.596016111, 5.596018888
5.598516107, 5.598518799
5.601016111, 5.601019272
5.603516112, 5.603518848
5.606016106, 5.606018911
5.608516109, 5.608518844
5.611016103, 5.611018666
5.613516110, 5.613518565
5.616016105, 5.616018763
5.618516108, 5.618518709
5.621016110, 5.621018575
5.623516106, 5.623518850
5.626016110, 5.626018768
5.628516106, 5.628518666
5.631016111, 5.631018596
5.633516103, 5.633520043
5.636016110, 5.636019240
5.638516110, 5.638518711
5.641016108, 5.641019081
5.643516111, 5.643518735
5.646016105, 5.646018774
5.648516111, 5.648518681
5.651016106, 5.651018600
5.653516108, 5.653518559
5.656016112, 5.656018629
5.658516109, 5.658518991
5.661016111, 5.661018853
5.663516105, 5.663519568
5.666016108, 5.666018961
5.668516107, 5.668518739
5.671016109, 5.671018659
5.673516110, 5.673518647
5.676016105, 5.676020250
5.678516111, 5.678519322
5.681016105, 5.681019247
5.683516108, 5.683518714
5.686016105, 5.686018760
5.688516111, 5.688518723
5.691016110, 5.691018811
5.693516107, 5.693518560
5.696016111, 5.696018652
5.698516104, 5.698518683
5.701016110, 5.701018640
5.703516104, 5.703518823
5.706016107, 5.706019036
5.708516107, 5.708518850
5.711016108, 5.711018777
5.713516107, 5.713518744
5.716016103, 5.716018957
5.718516110, 5.718518680
5.721016103, 5.721018578
5.723516107, 5.723518716
5.726016112, 5.726018780
5.728516107, 5.728518635
5.731016108, 5.731018746
5.733516106, 5.733518587
5.736016107, 5.736018801
5.738516103, 5.738518812
5.741016107, 5.741019431
5.743516109, 5.743519601
5.746016106, 5.746018896
5.748516107, 5.748518885
5.751016104, 5.751018737
5.753516108, 5.753518928
5.756016111, 5.756018815
5.758516108, 5.758518947
5.761016108, 5.761019096
5.763516108, 5.763518764
5.766016112, 5.766018703
5.768516103, 5.768518714
5.771016111, 5.771018632
5.773516106, 5.773518652
5.776016107, 5.776018821
5.778516110, 5.778518777
5.781016104, 5.781019001
5.783516109, 5.783518872
5.786016105, 5.786018673
5.788516111, 5.788518754
5.791016104, 5.791018665
5.793516112, 5.793518620
5.796016107, 5.796020183
5.798516107, 5.798519198
5.801016127, 5.801018695
5.803516106, 5.803518938
5.806016110, 5.806018910
5.808516104, 5.808518830
5.811016109, 5.811018697
5.813516112, 5.813518579
5.816016103, 5.816018698
5.818516108, 5.818518722
5.821016106, 5.821018968
5.823516108, 5.823519162
5.826016111, 5.826018962
5.828516109, 5.828518814
5.831016110, 5.831018662
5.833516103, 5.833518744
5.836016108, 5.836018682
5.838516105, 5.838520694
5.841016108, 5.841019348
5.843516111, 5.843518934
5.846016107, 5.846018874
5.848516109, 5.848518956
5.851016105, 5.851018570
5.853516110, 5.853518547
5.856016106, 5.856018731
5.858516110, 5.858518761
5.861016109, 5.861018583
5.863516111, 5.863518803
5.866016112, 5.866018966
5.868516108, 5.868518765
5.871016111, 5.871018643
5.873516104, 5.873518537
5.876016108, 5.876018837
5.878516112, 5.878518740
5.881016111, 5.881018799
5.883516111, 5.883518778
5.886016106, 5.886018711
5.888516109, 5.888518694
5.891016105, 5.891018529
5.893516110, 5.893518829
5.896016111, 5.896018791
5.898516108, 5.898518674
5.901016110, 5.901019294
5.903516104, 5.903519679
5.906016107, 5.906018878
5.908516108, 5.908518802
5.911016109, 5.911019086
5.913516103, 5.913518640
5.916016110, 5.916018669
5.918516108, 5.918518923
5.921016102, 5.921019770
5.923516108, 5.923518876
5.926016104, 5.926018858
5.928516108, 5.928518679
5.931016111, 5.931018660
5.933516107, 5.933518657
5.936016111, 5.936018737
5.938516103, 5.938518777
5.941016107, 5.941018699
5.943516104, 5.943518841
5.946016110, 5.946018909
5.948516111, 5.948518749
5.951016110, 5.951018623
5.953516107, 5.953518643
5.956016106, 5.956019173
5.958516110, 5.958520213
5.961016127, 5.961019068
5.963516111, 5.963518875
5.966016108, 5.966018926
5.968516107, 5.968518864
5.971016107, 5.971018827
5.973516106, 5.973518723
5.976016108, 5.976018715
5.978516103, 5.978518864
5.981016107, 5.981018640
5.983516111, 5.983519652
5.986016105, 5.986018725
5.988516109, 5.988518786
5.991016106, 5.991018603
5.993516109, 5.993518594
5.996016106, 5.996018781
5.998516108, 5.998519178
6.001016110, 6.001020718
6.003516105, 6.003518957
6.006016110, 6.006019137
6.008516108, 6.008518801
6.011016110, 6.011019041
6.013516105, 6.013518616
6.016016109, 6.016018697
6.018516111, 6.018518652
6.021016128, 6.021018629
6.023516108, 6.023518990
6.026016103, 6.026018787
6.028516108, 6.028518778
6.031016106, 6.031018694
6.033516108, 6.033518694
6.036016111, 6.036018652
6.038516107, 6.038518661
6.041016112, 6.041018700
6.043516105, 6.043518825
6.046016110, 6.046018969
6.048516105, 6.048518697
6.051016109, 6.051018680
6.053516111, 6.053518543
6.056016106, 6.056018642
6.058516109, 6.058518920
6.061016103, 6.061019085
6.063516111, 6.063519717
6.066016105, 6.066019007
6.068516107, 6.068518994
6.071016112, 6.071018831
6.073516108, 6.073518711
6.076016112, 6.076018784
6.078516104, 6.078518850
6.081016108, 6.081019285
6.083516103, 6.083518823
6.086016108, 6.086018865
6.088516109, 6.088518715
6.091016106, 6.091018753
6.093516111, 6.093518566
6.096016107, 6.096018638
6.098516108, 6.098518688
6.101016105, 6.101018655
6.103516111, 6.103518729
6.106016111, 6.106018698
6.108516104, 6.108518729
6.111016109, 6.111018522
6.113516105, 6.113518575
6.116016111, 6.116018704
6.118516111, 6.118518667
6.121016110, 6.121020180
6.123516108, 6.123519251
6.126016103, 6.126018950
6.128516112, 6.128518909
6.131016106, 6.131018830
6.133516112, 6.133518573
6.136016111, 6.136018759
6.138516109, 6.138518718
6.141016110, 6.141019279
6.143516103, 6.143519214
6.146016107, 6.146018870
6.148516105, 6.148518789
6.151016109, 6.151018711
6.153516105, 6.153518652
6.156016109, 6.156018645
6.158516111, 6.158519436
6.161016105, 6.161019373
6.163516111, 6.163520447
6.166016104, 6.166018783
6.168516110, 6.168518946
6.171016112, 6.171018699
6.173516108, 6.173518987
6.176016110, 6.176018736
6.178516104, 6.178518835
6.181016111, 6.181018640
6.183516103, 6.183518816
6.186016107, 6.186018741
6.188516104, 6.188518796
6.191016106, 6.191018785
6.193516109, 6.193518628
6.196016104, 6.196019223
6.198516112, 6.198518597
6.201016105, 6.201018568
6.203516110, 6.203518680
6.206016111, 6.206018787
6.208516111, 6.208518719
6.211016108, 6.211018621
6.213516104, 6.213518642
6.216016107, 6.216018674
6.218516105, 6.218518771
6.221016110, 6.221019187
6.223516103, 6.223519730
6.226016110, 6.226018812
6.228516111, 6.228518861
6.231016104, 6.231018741
6.233516108, 6.233518652
6.236016107, 6.236018625
6.238516108, 6.238518669
6.241016110, 6.241019138
6.243516107, 6.243518804
6.246016111, 6.246019212
6.248516103, 6.248518748
6.251016108, 6.251018531
6.253516106, 6.253518654
6.256016107, 6.256018806
6.258516109, 6.258518766
6.261016110, 6.261018791
6.263516107, 6.263518954
6.266016105, 6.266018747
6.268516111, 6.268518689
6.271016108, 6.271018762
6.273516108, 6.273518578
6.276016112, 6.276018818
6.278516110, 6.278518870
6.281016112, 6.281018735
6.283516107, 6.283520178
6.286016107, 6.286019049
6.288516107, 6.288518837
6.291016111, 6.291018852
6.293516110, 6.293518763
6.296016108, 6.296018792
6.298516107, 6.298518626
6.301016106, 6.301018712
6.303516112, 6.303519209
6.306016106, 6.306018797
6.308516107, 6.308518722
6.311016108, 6.311018744
6.313516108, 6.313518702
6.316016108, 6.316019366
6.318516107, 6.318519243
6.321016126, 6.321019305
6.323516104, 6.323518835
6.326016108, 6.326020533
6.328516107, 6.328518688
6.331016103, 6.331018642
6.333516107, 6.333518781
6.336016107, 6.336018967
6.338516111, 6.338518831
6.341016107, 6.341018781
6.343516110, 6.343518764
6.346016107, 6.346018826
6.348516105, 6.348518601
6.351016108, 6.351018618
6.353516104, 6.353518834
6.356016110, 6.356018849
6.358516105, 6.358519330
6.361016110, 6.361018848
6.363516110, 6.363518741
6.366016107, 6.366018759
6.368516108, 6.368518706
6.371016103, 6.371018645
6.373516108, 6.373518659
6.376016104, 6.376018858
6.378516109, 6.378518931
6.381016129, 6.381019229
6.383516105, 6.383519808
6.386016111, 6.386018814
6.388516104, 6.388518839
6.391016110, 6.391018710
6.393516104, 6.393518618
6.396016108, 6.396018647
6.398516111, 6.398518751
6.401016104, 6.401019042
6.403516110, 6.403518693
6.406016103, 6.406019146
6.408516107, 6.408518711
6.411016103, 6.411018848
6.413516108, 6.413518593
6.416016110, 6.416018744
6.418516104, 6.418518678
6.421016107, 6.421018760
6.423516108, 6.423519007
6.426016111, 6.426018725
6.428516129, 6.428518949
6.431016108, 6.431018567
6.433516109, 6.433518670
6.436016105, 6.436018763
6.438516108, 6.438518685
6.441016105, 6.441018801
6.443516109, 6.443518830
6.446016111, 6.446020417
6.448516108, 6.448518813
6.451016112, 6.451019138
6.453516103, 6.453518781
6.456016109, 6.456018845
6.458516104, 6.458518823
6.461016109, 6.461018701
6.463516111, 6.463519275
6.466016111, 6.466018880
6.468516108, 6.468518651
6.471016107, 6.471018658
6.473516110, 6.473518659
6.476016105, 6.476018771
6.478516111, 6.478519768
6.481016112, 6.481019408
6.483516111, 6.483518979
6.486016110, 6.486018967
6.488516103, 6.488520243
6.491016110, 6.491018891
6.493516103, 6.493518615
6.496016111, 6.496018622
6.498516110, 6.498518934
6.501016110, 6.501018708
6.503516108, 6.503518766
6.506016105, 6.506020947
6.508516107, 6.508518811
6.511016105, 6.511018697
6.513516112, 6.513518647
6.516016104, 6.516019005
6.518516111, 6.518518980
6.521016111, 6.521018958
6.523516107, 6.523518847
6.526016111, 6.526018716
6.528516105, 6.528518769
6.531016108, 6.531018777
6.533516111, 6.533518764
6.536016107, 6.536018851
6.538516110, 6.538518673
6.541016104, 6.541019585
6.543516109, 6.543519860
6.546016103, 6.546019069
6.548516107, 6.548518816
6.551016111, 6.551018570
6.553516107, 6.553518623
6.556016111, 6.556018783
6.558516107, 6.558519065
6.561016112, 6.561019181
6.563516106, 6.563519166
6.566016107, 6.566018813
6.568516103, 6.568518735
6.571016106, 6.571018654
6.573516108, 6.573518594
6.576016107, 6.576018875
6.578516111, 6.578519029
6.581016102, 6.581018779
6.583516111, 6.583518768
6.586016108, 6.586018777
6.588516105, 6.588518825
6.591016111, 6.591018549
6.593516108, 6.593518710
6.596016109, 6.596018960
6.598516108, 6.598518731
6.601016110, 6.601019027
6.603516107, 6.603519028
6.606016105, 6.606018895
6.608516108, 6.608520892
6.611016104, 6.611018792
6.613516112, 6.613518741
6.616016105, 6.616019048
6.618516107, 6.618518804
6.621016111, 6.621018659
6.623516104, 6.623519178
6.626016111, 6.626018821
6.628516106, 6.628518544
6.631016110, 6.631018636
6.633516106, 6.633518604
6.636016111, 6.636018696
6.638516107, 6.638519534
6.641016107, 6.641019269
6.643516109, 6.643518680
6.646016106, 6.646019087
6.648516110, 6.648518638
6.651016104, 6.651020112
6.653516112, 6.653518580
6.656016107, 6.656018580
6.658516105, 6.658518830
6.661016110, 6.661018610
6.663516105, 6.663518975
6.666016107, 6.666018923
6.668516106, 6.668518720
6.671016109, 6.671018606
6.673516107, 6.673518655
6.676016106, 6.676018621
6.678516111, 6.678518699
6.681016107, 6.681018558
6.683516107, 6.683518774
6.686016106, 6.686018732
6.688516111, 6.688518747
6.691016111, 6.691018624
6.693516103, 6.693518637
6.696016110, 6.696018901
6.698516107, 6.698518804
6.701016109, 6.701019461
6.703516103, 6.703519964
6.706016108, 6.706018950
6.708516108, 6.708518829
6.711016107, 6.711018687
6.713516108, 6.713518686
6.716016105, 6.716018775
6.718516110, 6.718518733
6.721016104, 6.721019599
6.723516109, 6.723518864
6.726016108, 6.726018963
6.728516108, 6.728518871
6.731016111, 6.731018613
6.733516104, 6.733518599
6.736016108, 6.736018676
6.738516105, 6.738518805
6.741016108, 6.741018763
6.743516110, 6.743518692
6.746016104, 6.746018720
6.748516108, 6.748518725
6.751016104, 6.751018576
6.753516109, 6.753518651
6.756016110, 6.756018824
6.758516108, 6.758518679
6.761016107, 6.761018655
6.763516103, 6.763518753
6.766016108, 6.766018847
6.768516104, 6.768518868
6.771016110, 6.771019912
6.773516111, 6.773518631
6.776016109, 6.776018786
6.778516111, 6.778518826
6.781016105, 6.781018788
6.783516108, 6.783519595
6.786016106, 6.786018724
6.788516111, 6.788518786
6.791016110, 6.791018591
6.793516107, 6.793518606
6.796016111, 6.796018698
6.798516104, 6.798519519
6.801016108, 6.801019525
6.803516108, 6.803518776
6.806016109, 6.806019295
6.808516103, 6.808518744
6.811016110, 6.811018696
6.813516108, 6.813520095
6.816016107, 6.816018894
6.818516107, 6.818518727
6.821016107, 6.821018597
6.823516107, 6.823518883
6.826016111, 6.826018875
6.828516106, 6.828518834
6.831016110, 6.831018630
6.833516103, 6.833518677
6.836016111, 6.836018747
6.838516107, 6.838518776
6.841016111, 6.841018611
6.843516108, 6.843518742
6.846016108, 6.846019135
6.848516110, 6.848518783
6.851016103, 6.851018718
6.853516111, 6.853518639
6.856016105, 6.856018761
6.858516107, 6.858518887
6.861016110, 6.861019714
6.863516108, 6.863520069
6.866016109, 6.866018890
6.868516103, 6.868518871
6.871016112, 6.871018832
6.873516103, 6.873518857
6.876016109, 6.876018748
6.878516111, 6.878518633
6.881016107, 6.881019132
6.883516111, 6.883518827
6.886016102, 6.886018713
6.888516111, 6.888518680
6.891016108, 6.891018784
6.893516111, 6.893518569
6.896016108, 6.896018813
6.898516105, 6.898518840
6.901016108, 6.901018732
6.903516107, 6.903518729
6.906016111, 6.906018758
6.908516108, 6.908518850
6.911016111, 6.911018620
6.913516108, 6.913518781
6.916016105, 6.916018804
6.918516111, 6.918518838
6.921016105, 6.921018621
6.923516109, 6.923518853
6.926016103, 6.926019087
6.928516109, 6.928518825
6.931016108, 6.931018771
6.933516107, 6.933520172
6.936016111, 6.936018980
6.938516107, 6.938518684
6.941016107, 6.941018885
6.943516103, 6.943519338
6.946016107, 6.946018942
6.948516112, 6.948518782
6.951016106, 6.951018707
6.953516108, 6.953518611
6.956016107, 6.956018906
6.958516108, 6.958519709
6.961016106, 6.961019247
6.963516110, 6.963518918
6.966016112, 6.966019012
6.968516106, 6.968518789
6.971016108, 6.971018732
6.973516103, 6.973518758
6.976016111, 6.976020050
6.978516111, 6.978518962
6.981016109, 6.981018973
6.983516111, 6.983518880
6.986016105, 6.986019015
6.988516108, 6.988518671
6.991016107, 6.991018746
6.993516109, 6.993518791
6.996016111, 6.996018696
6.998516110, 6.998518682
7.001016107, 7.001018649
7.003516105, 7.003518934
7.006016111, 7.006018872
7.008516107, 7.008519021
7.011016108, 7.011018681
7.013516104, 7.013518626
7.016016109, 7.016018771
7.018516110, 7.018518885
7.021016103, 7.021019654
7.023516110, 7.023519861
7.026016106, 7.026019115
7.028516110, 7.028518775
7.031016104, 7.031018704
7.033516108, 7.033518644
7.036016111, 7.036018676
7.038516105, 7.038518830
7.041016107, 7.041019130
7.043516105, 7.043518656
7.046016107, 7.046018714
7.048516111, 7.048518657
7.051016111, 7.051018534
7.053516111, 7.053519042
7.056016104, 7.056018584
7.058516107, 7.058518762
7.061016104, 7.061018658
7.063516107, 7.063518759
7.066016111, 7.066018696
7.068516110, 7.068518764
7.071016111, 7.071018555
7.073516106, 7.073518662
7.076016111, 7.076019170
7.078516104, 7.078518639
7.081016111, 7.081018664
7.083516104, 7.083518911
7.086016108, 7.086018870
7.088516109, 7.088519034
7.091016104, 7.091018636
7.093516109, 7.093518567
7.096016103, 7.096020279
7.098516111, 7.098519209
7.101016112, 7.101018696
7.103516109, 7.103519543
7.106016108, 7.106018939
7.108516106, 7.108518761
7.111016109, 7.111018909
7.113516106, 7.113518704
7.116016108, 7.116019021
7.118516103, 7.118519221
7.121016110, 7.121019565
7.123516108, 7.123518674
7.126016107, 7.126018777
7.128516111, 7.128518814
7.131016105, 7.131018682
7.133516111, 7.133518562
7.136016104, 7.136018558
7.138516111, 7.138520312
7.141016109, 7.141018791
7.143516104, 7.143518813
7.146016108, 7.146018735
7.148516105, 7.148518747
7.151016110, 7.151018776
7.153516108, 7.153518793
7.156016110, 7.156018744
7.158516110, 7.158518784
7.161016107, 7.161018825
7.163516110, 7.163518985
7.166016103, 7.166018821
7.168516107, 7.168518683
7.171016111, 7.171018655
7.173516107, 7.173518669
7.176016109, 7.176018655
7.178516103, 7.178518715
7.181016110, 7.181019155
7.183516104, 7.183519882
7.186016108, 7.186018925
7.188516108, 7.188518931
7.191016105, 7.191018640
7.193516108, 7.193518630
7.196016107, 7.196018761
7.198516107, 7.198518804
7.201016108, 7.201019180
7.203516111, 7.203518881
7.206016107, 7.206018789
7.208516105, 7.208518693
7.211016109, 7.211018623
7.213516107, 7.213518629
7.216016107, 7.216018756
7.218516103, 7.218518671
7.221016112, 7.221018619
7.223516112, 7.223518833
7.226016105, 7.226018790
7.228516110, 7.228518611
7.231016106, 7.231018641
7.233516110, 7.233518539
7.236016103, 7.236018671
7.238516107, 7.238518941
7.241016109, 7.241018606
7.243516105, 7.243518961
